GEO_NAME,% vaccinated,Low income,% visible minority,% manufacturing,% wholesale trade,% transportation and warehousing,% retail trade,% information and cultural industries,% construction,% education services,% health care and social services,% accommodation and food services,% english nor french,median individual income,average individual income,income - % in bottom decile,income - % in top decile,average age,median age,population,% commuting by car or truck as driver,% commuting by car or truck as passenger,% commuting by vehicle,% commuting by public transit,% commuting by walking,% commuting by bicycle,% commuting by other method,% leaving for work between 5am and 6am,% leaving for work between 6am and 7am,% leaving for work between 7am and 8am,% leaving for work between 8am and 9am,% leaving for work between 9am and 12pm,% leaving for work between 12pm and 5am,% first generation immigrants,% second generation immigrants,% third generation or more immigrants
N4G,0.23,0.132,0.024248813916710597,0.23580786026200873,0.03111353711790393,0.048034934497816595,0.13537117903930132,0.0054585152838427945,0.06932314410480349,0.04203056768558952,0.09115720524017468,0.06495633187772926,0.004949205522271425,32527.0,40730.0,0.07498689040377557,0.058206607236497114,45.0,47.1,19389.0,0.8414786967418546,0.08145363408521303,0.08145363408521303,0.002506265664160401,0.05827067669172932,0.006265664160401002,0.011278195488721804,0.09273182957393483,0.22055137844611528,0.24686716791979949,0.14849624060150377,0.07832080200501253,0.21303258145363407,0.1331049024775962,0.20637849235635214,0.6605166051660517
N4K,0.28,0.171,0.03655400440852315,0.1057347670250896,0.024372759856630826,0.034408602150537634,0.15340501792114694,0.013978494623655914,0.06487455197132616,0.05734767025089606,0.18494623655913978,0.07275985663082438,0.0018021265092809514,30602.0,40797.0,0.10731975784259769,0.06787745367822418,45.6,48.7,28286.0,0.779835390946502,0.09094650205761316,0.09094650205761316,0.012757201646090535,0.0934156378600823,0.010699588477366255,0.011522633744855968,0.05185185185185185,0.16090534979423868,0.254320987654321,0.2374485596707819,0.12016460905349795,0.1748971193415638,0.07514238471431196,0.12033804887010839,0.8045195664155796
N4L,0.3,0.15,0.02541847489150651,0.07115628970775095,0.016518424396442185,0.02795425667090216,0.10292249047013977,0.01397712833545108,0.10292249047013977,0.05082592121982211,0.1423125794155019,0.096569250317662,0.003123048094940662,30467.0,39916.0,0.0871473354231975,0.060815047021943576,48.5,53.6,8117.0,0.8491446345256609,0.05287713841368585,0.05287713841368585,0.006220839813374806,0.07776049766718507,0.0,0.012441679626749611,0.049766718506998445,0.16018662519440124,0.32192846034214617,0.2301710730948678,0.10730948678071539,0.1321928460342146,0.11407315561066336,0.13763174209547427,0.7489150650960942
N4N,0.28,0.14400000000000002,0.01269169751454257,0.1543340380549683,0.023255813953488372,0.035940803382663845,0.1543340380549683,0.013742071881606765,0.0824524312896406,0.06236786469344609,0.11522198731501057,0.056025369978858354,0.0020844189682126106,30784.0,38841.0,0.08556430446194226,0.06561679790026247,45.8,48.6,9901.0,0.8221153846153846,0.06009615384615385,0.06009615384615385,0.003605769230769231,0.09014423076923077,0.010817307692307692,0.01201923076923077,0.09735576923076923,0.20673076923076922,0.22115384615384615,0.19110576923076922,0.1045673076923077,0.17908653846153846,0.06187202538339503,0.1041776837652036,0.8334214701216288
N4S,0.2,0.129,0.0316576519249125,0.22691751085383502,0.04081041968162084,0.05788712011577424,0.11577424023154848,0.013024602026049204,0.06367583212735166,0.046599131693198265,0.09753979739507959,0.07206946454413893,0.004082273512325325,34282.0,41148.0,0.08166825245797653,0.05137963843958135,42.6,43.6,32254.0,0.8109339407744874,0.09079075821672633,0.09079075821672633,0.013992840872111943,0.06508298080052066,0.009111617312072893,0.009762447120078099,0.1171493654409372,0.2046859746176375,0.2167263260657338,0.1656361861373251,0.06931337455255451,0.22681418808981452,0.10434229362175919,0.16478447590265627,0.7308732304755845
N4T,0.2,0.066,0.09171322160148976,0.23278116826503922,0.044463818657367045,0.05492589363557106,0.09328683522231909,0.013949433304272014,0.05754141238012206,0.06713164777680906,0.12641673931996514,0.05928509154315606,0.004631773969430292,41513.0,52860.0,0.038461538461538464,0.09823911028730306,39.9,39.9,10818.0,0.8830917874396135,0.06859903381642513,0.06859903381642513,0.01642512077294686,0.025120772946859903,0.002898550724637681,0.004830917874396135,0.10714285714285714,0.2249034749034749,0.21814671814671815,0.19111969111969113,0.07432432432432433,0.1833976833976834,0.14292364990689013,0.18808193668528864,0.6694599627560521
N4V,0.23,0.083,0.0800711743772242,0.2425249169435216,0.04983388704318937,0.0664451827242525,0.07641196013289037,0.016611295681063124,0.04983388704318937,0.0664451827242525,0.10963455149501661,0.0664451827242525,0.0035971223021582736,40599.0,46307.0,0.05575539568345324,0.0539568345323741,41.4,38.6,2983.0,0.8808664259927798,0.05054151624548736,0.05054151624548736,0.0,0.05776173285198556,0.0,0.007220216606498195,0.12274368231046931,0.22021660649819494,0.2563176895306859,0.1407942238267148,0.04693140794223827,0.21660649819494585,0.13701067615658363,0.21530249110320285,0.6494661921708185
N4W,0.19,0.11900000000000001,0.02760180995475113,0.19950940310711365,0.06459525756336877,0.038430089942763694,0.12183156173344235,0.01062959934587081,0.07522485690923958,0.03515944399018806,0.09484873262469337,0.044971381847914965,0.017124831004957188,34238.0,42082.0,0.07136363636363637,0.057272727272727274,39.5,38.0,11199.0,0.7767944936086529,0.08357915437561456,0.08357915437561456,0.0029498525073746312,0.1071779744346116,0.01671583087512291,0.012782694198623401,0.08644400785854617,0.18762278978389,0.2357563850687623,0.18860510805500982,0.08840864440078586,0.21414538310412573,0.09049773755656108,0.12262443438914027,0.7873303167420814
N4X,0.24,0.091,0.01953727506426735,0.18698441796516957,0.07332722273143905,0.02841429880843263,0.1008249312557287,0.006416131989000917,0.07516040329972502,0.054078826764436295,0.12190650779101742,0.03758020164986251,0.0026164311878597592,37753.0,45971.0,0.05555555555555555,0.08542976939203355,43.1,44.6,9791.0,0.8502155172413793,0.05172413793103448,0.05172413793103448,0.0021551724137931034,0.07435344827586207,0.005387931034482759,0.015086206896551725,0.09051724137931035,0.20581896551724138,0.25323275862068967,0.19504310344827586,0.07974137931034483,0.17349137931034483,0.07403598971722365,0.15424164524421594,0.7712082262210797
N4Z,0.2,0.105,0.07627118644067797,0.26356589147286824,0.027131782945736434,0.027131782945736434,0.12403100775193798,0.0,0.05426356589147287,0.03875968992248062,0.12403100775193798,0.08914728682170543,0.004210526315789474,37518.0,42386.0,0.06736842105263158,0.06947368421052631,38.7,39.4,2432.0,0.777292576419214,0.10043668122270742,0.10043668122270742,0.017467248908296942,0.08296943231441048,0.017467248908296942,0.0,0.07423580786026202,0.19213973799126638,0.19213973799126638,0.2314410480349345,0.10480349344978165,0.2096069868995633,0.1271186440677966,0.18220338983050846,0.690677966101695
N5A,0.24,0.11699999999999999,0.054805793285055956,0.1981460023174971,0.029258400926998843,0.033314020857473925,0.10834298957126304,0.011877172653534183,0.06778679026651217,0.06315179606025492,0.11558516801853998,0.07531865585168018,0.003905614320585842,35283.0,43892.0,0.08001971738416037,0.07426881367071969,44.2,46.0,31302.0,0.7736285525446134,0.08228684732319894,0.08228684732319894,0.021810971579643092,0.08096497025776603,0.028420356906807668,0.013218770654329148,0.06311962987442168,0.18241903502974224,0.21150033046926636,0.22141440846001323,0.11037673496364839,0.21150033046926636,0.11816984858459513,0.16359447004608296,0.7182356813693219
N5C,0.19,0.105,0.015042735042735043,0.24451219512195121,0.0475609756097561,0.057926829268292686,0.0975609756097561,0.006707317073170732,0.054878048780487805,0.04573170731707317,0.10304878048780487,0.075,0.0013591573224600749,37099.0,44071.0,0.0667574931880109,0.06232970027247956,40.3,41.4,14856.0,0.874741913282863,0.06331727460426703,0.06331727460426703,0.0034411562284927736,0.042670337233310394,0.006194081211286993,0.008258774948382657,0.10116999311768754,0.19958706125258086,0.2401927047487956,0.16035788024776323,0.05987611837577426,0.23950447350309703,0.06532147742818058,0.16792065663474692,0.7674418604651163
N5H,0.14,0.182,0.01899366877707431,0.18668496911461907,0.026767330130404943,0.07412491420727522,0.09951956074124914,0.011667810569663692,0.10157858613589568,0.04804392587508579,0.0851063829787234,0.04598490048043926,0.02031978680879414,28523.0,36849.0,0.1036321226257914,0.04598467177607464,37.9,36.8,15199.0,0.851063829787234,0.07404255319148936,0.07404255319148936,0.002553191489361702,0.05702127659574468,0.005106382978723404,0.010212765957446808,0.10136286201022146,0.2555366269165247,0.24275979557069846,0.15928449744463374,0.06132879045996593,0.18057921635434412,0.23692102632455847,0.2862379206931023,0.4768410529823392
N5L,0.34,0.09699999999999999,0.022813688212927757,0.11428571428571428,0.05,0.07857142857142857,0.075,0.017857142857142856,0.06428571428571428,0.060714285714285714,0.125,0.05357142857142857,0.0,36565.0,48124.0,0.0626118067978533,0.11449016100178891,50.9,56.7,2795.0,0.875,0.05,0.05,0.008333333333333333,0.05,0.0,0.020833333333333332,0.09583333333333334,0.22916666666666666,0.25,0.15,0.125,0.15833333333333333,0.11787072243346007,0.17490494296577946,0.7053231939163498
N5P,0.21,0.157,0.039938556067588324,0.16593886462882096,0.027656477438136828,0.057738961669092675,0.11208151382823872,0.010189228529839884,0.07714701601164484,0.053857350800582245,0.13100436681222707,0.05579815623483746,0.002550369803621525,33062.0,40132.0,0.10350115001277792,0.053411704574495275,40.8,41.8,19945.0,0.8397365532381997,0.06805708013172337,0.06805708013172337,0.007135016465422613,0.05598243688254665,0.015367727771679473,0.013172338090010977,0.08397365532381998,0.23380900109769484,0.2508232711306257,0.15697036223929747,0.07628979143798024,0.19758507135016465,0.09395801331285203,0.17076292882744495,0.7355350742447516
N5R,0.25,0.131,0.038818722139673106,0.1676470588235294,0.027573529411764705,0.054411764705882354,0.11544117647058824,0.013970588235294118,0.05698529411764706,0.06801470588235294,0.14816176470588235,0.075,0.002229654403567447,34248.0,40701.0,0.08600746268656717,0.049813432835820896,42.7,44.2,27368.0,0.8470103092783505,0.07958762886597938,0.07958762886597938,0.009072164948453608,0.047010309278350516,0.010721649484536083,0.0070103092783505155,0.06224237427864798,0.2110469909315746,0.24567188788128608,0.18013190436933224,0.09439406430338004,0.20610057708161583,0.09916434540389972,0.172330547818013,0.728690807799443
N5V,0.15,0.193,0.17177314211212516,0.15641952983725135,0.0352622061482821,0.059674502712477394,0.12447257383966245,0.013261000602772756,0.06962025316455696,0.05364677516576251,0.11422543701024714,0.08167570825798674,0.014299642508937277,30019.0,35387.0,0.14530612244897959,0.024653061224489795,38.3,36.9,30857.0,0.7711922811853894,0.07787732598208132,0.07787732598208132,0.09269469331495521,0.041006202618883526,0.00861474844934528,0.00895933838731909,0.07165001722356183,0.1880812952118498,0.24767481915260076,0.1698243196693076,0.08473992421632794,0.23734068205304856,0.19540417209908736,0.20599739243807041,0.5985984354628422
N5W,0.15,0.2,0.08302623021894645,0.1287485005997601,0.03998400639744103,0.055977608956417436,0.1207516993202719,0.01479408236705318,0.08236705317872851,0.05357856857257097,0.11435425829668133,0.07157137145141944,0.00864304235090752,29613.0,34926.0,0.14632560156080643,0.02081075222198136,42.3,42.6,23250.0,0.7278509768287142,0.0813266696955929,0.0813266696955929,0.10222626079054975,0.0595184007269423,0.01635620172648796,0.012721490231712857,0.0631244323342416,0.19936421435059037,0.24250681198910082,0.19573115349682108,0.09763851044504995,0.20118074477747502,0.1420208152645273,0.18365134431916738,0.6743278404163053
N5X,0.22,0.11699999999999999,0.24869671879791475,0.0947461629279811,0.0295159386068477,0.027744982290436836,0.09769775678866588,0.016824085005903187,0.0448642266824085,0.1269185360094451,0.15731995277449823,0.05962219598583235,0.01564897207732433,41822.0,54396.0,0.0853583512765303,0.1391879421716395,40.2,40.6,32897.0,0.8221604723862452,0.06530045154567558,0.06530045154567558,0.06460576589093435,0.03160819729072595,0.010072941993747829,0.006599513720041681,0.040291767974991316,0.1292115317818687,0.28100034734282736,0.26224383466481416,0.1385897881208753,0.14866273011462314,0.3059346725962276,0.22220518325410213,0.4718601441496703
N5Y,0.15,0.298,0.2376529559192098,0.11309018942606729,0.029403449250777494,0.040147017246253885,0.11676562058241448,0.016680802940344925,0.05767599660729432,0.07746677975685609,0.12835736499858638,0.08849307322589765,0.029251800676172276,25606.0,35033.0,0.22303957628365456,0.03957628365455348,37.9,35.1,34037.0,0.6922320550639135,0.08062930186823992,0.08062930186823992,0.14323172730252376,0.058669288757784335,0.01671583087512291,0.00819403474270731,0.058669288757784335,0.16125860373647985,0.24319895116355295,0.1933792199278925,0.11668305473615208,0.22713864306784662,0.25873507297655907,0.18561108653987912,0.5555064130915525
N5Z,0.14,0.249,0.15815240527884206,0.12582781456953643,0.0380794701986755,0.06539735099337748,0.1291390728476821,0.015314569536423841,0.08071192052980132,0.048013245033112585,0.12458609271523179,0.08733443708609272,0.017962806424344887,28648.0,33646.0,0.17791411042944785,0.020097313306536916,39.8,40.1,23755.0,0.7525918944392083,0.0824693685202639,0.0824693685202639,0.09660697455230914,0.039114043355325166,0.012723845428840716,0.015551366635249765,0.07728557964184732,0.18143261074458059,0.2478793590951932,0.18331762488218661,0.10084825636192271,0.20876531573986806,0.20604512558535548,0.22094508301404853,0.5727969348659003
N6A,0.25,0.22899999999999998,0.15105162523900573,0.03654743390357698,0.016329704510108865,0.01010886469673406,0.09020217729393468,0.028771384136858476,0.03265940902021773,0.16096423017107309,0.15707620528771385,0.10186625194401244,0.007085498346717053,32631.0,56236.0,0.2145902415916627,0.1695878730459498,42.7,35.3,11317.0,0.4902143522833178,0.035414725069897485,0.035414725069897485,0.14818266542404473,0.28238583410997203,0.027958993476234855,0.0130475302889096,0.021455223880597014,0.09421641791044776,0.2080223880597015,0.3292910447761194,0.16977611940298507,0.17630597014925373,0.22323135755258125,0.21032504780114722,0.5664435946462715
N6B,0.16,0.326,0.1515463917525773,0.0745880312228968,0.020815264527320035,0.027753686036426712,0.08065915004336513,0.027753686036426712,0.045099739809193407,0.09800520381613183,0.1049436253252385,0.10320901994796183,0.009370119729307652,25810.0,36429.0,0.2641213389121339,0.04654811715481171,42.0,38.8,10103.0,0.4994775339602926,0.055381400208986416,0.055381400208986416,0.16300940438871472,0.25914315569487983,0.01671891327063741,0.006269592476489028,0.034482758620689655,0.12225705329153605,0.2413793103448276,0.26436781609195403,0.15151515151515152,0.18704284221525602,0.19742268041237113,0.20257731958762887,0.6
N6C,0.22,0.149,0.11316702461589294,0.08099688473520249,0.024355706598697253,0.029736618521665252,0.1220617388841688,0.022090059473237042,0.06088926649674313,0.10620220900594732,0.16057774001699235,0.07221750212404418,0.00844650546538589,36238.0,45183.0,0.10076361221779548,0.08051128818061089,41.5,41.3,30510.0,0.7234811165845648,0.07192118226600985,0.07192118226600985,0.09064039408866995,0.08341543513957307,0.021018062397372743,0.009523809523809525,0.04860426929392447,0.15139573070607554,0.25254515599343186,0.25188834154351397,0.12249589490968801,0.17372742200328406,0.17016355526185362,0.21460432843218238,0.6150669089707583
N6E,0.14,0.217,0.3126044180434379,0.1178650852483321,0.03261675315048184,0.05263157894736842,0.13676797627872497,0.01519644180874722,0.06560415122312824,0.05263157894736842,0.12527798369162343,0.09562638991845812,0.029417206290471787,28376.0,33725.0,0.14156180606957808,0.01998519615099926,38.7,37.7,27508.0,0.7553865652724968,0.08998732572877059,0.08998732572877059,0.09294465568229827,0.049429657794676805,0.004647232784114913,0.008027038445289396,0.06421630756231517,0.17786227291930715,0.23996620194338825,0.18293198141106887,0.10561892691170258,0.229404309252218,0.3224429181362539,0.23315388899201783,0.44440319287172825
N6G,0.21,0.153,0.27138055520975973,0.06606031594064146,0.026328386787936812,0.029439923408329346,0.10339875538535184,0.01890856869315462,0.052656773575873624,0.14911440880804214,0.16132120631881283,0.06151268549545237,0.013463438735177866,37428.0,53171.0,0.11700934579439252,0.1492834890965732,38.5,37.1,40677.0,0.7970973249857712,0.07029026750142288,0.07029026750142288,0.06943653955606147,0.040978941377347755,0.013375071143995446,0.008821855435401251,0.03840682788051209,0.1240398293029872,0.28079658605974395,0.27453769559032715,0.13655761024182078,0.14566145092460883,0.322917963400971,0.2261919581725383,0.4508900784264907
N6H,0.23,0.213,0.2607439055038954,0.06356356356356356,0.02927927927927928,0.03003003003003003,0.11136136136136136,0.021021021021021023,0.04704704704704705,0.13688688688688688,0.1448948948948949,0.06856856856856856,0.020671510899523928,31629.0,44846.0,0.16279069767441862,0.10571967316153362,42.2,40.4,40604.0,0.7608308605341246,0.06706231454005934,0.06706231454005934,0.10652818991097923,0.04658753709198813,0.011275964391691394,0.00771513353115727,0.040059347181008904,0.13382789317507418,0.2626112759643917,0.257566765578635,0.13857566765578636,0.16735905044510385,0.3226941442573511,0.19527519477255592,0.48190500125659713
N6J,0.23,0.201,0.14688090737240075,0.0871338524286244,0.03114571746384872,0.03707823507601038,0.12680756395995552,0.0192806822395254,0.06117908787541713,0.07971820541342232,0.14349276974416017,0.0778642936596218,0.013606710158434296,30042.0,37849.0,0.13567933759879564,0.04497553631915695,43.5,44.4,26943.0,0.759983007646559,0.07986406117247238,0.07986406117247238,0.10152931180968564,0.037383177570093455,0.008071367884451997,0.013593882752761258,0.04205607476635514,0.14953271028037382,0.2650807136788445,0.23322005097706033,0.11597281223449447,0.1941376380628717,0.2198903384382681,0.2081678956324447,0.5719417659292872
N6K,0.27,0.11199999999999999,0.13260553129548763,0.07593123209169055,0.03667621776504298,0.02664756446991404,0.1169054441260745,0.022349570200573064,0.050143266475644696,0.10372492836676218,0.1487106017191977,0.06332378223495702,0.011345454545454546,42130.0,55354.0,0.07665352606219886,0.16381953569864213,43.0,44.6,34766.0,0.8245851676261429,0.07314595326786319,0.07314595326786319,0.052488994243142566,0.03454114459871317,0.0077886894683372844,0.007111412123264477,0.03860480866915002,0.14222824246528953,0.298679309177108,0.2499153403318659,0.12089400609549611,0.15069420927869961,0.21397379912663755,0.22532751091703057,0.5608442503639011
N6L,0.13,0.129,0.34686971235194586,0.1458966565349544,0.0486322188449848,0.0425531914893617,0.11550151975683891,0.0060790273556231,0.0668693009118541,0.08814589665653495,0.14285714285714285,0.06382978723404255,0.02292768959435626,37171.0,46417.0,0.06725663716814159,0.08141592920353982,37.2,35.2,3023.0,0.8647686832740213,0.09252669039145907,0.09252669039145907,0.017793594306049824,0.014234875444839857,0.0071174377224199285,0.0,0.03558718861209965,0.16370106761565836,0.2918149466192171,0.20640569395017794,0.0711743772241993,0.2277580071174377,0.39661016949152544,0.26949152542372884,0.33559322033898303
N6M,0.14,0.052000000000000005,0.24426078971533516,0.1718494271685761,0.04091653027823241,0.060556464811783964,0.11292962356792144,0.006546644844517185,0.05564648117839607,0.060556464811783964,0.132569558101473,0.054009819967266774,0.014912280701754385,41694.0,46443.0,0.03163444639718805,0.05799648506151142,37.1,37.9,5747.0,0.868231046931408,0.06859205776173286,0.06859205776173286,0.039711191335740074,0.01263537906137184,0.0,0.009025270758122744,0.059674502712477394,0.16817359855334538,0.2820976491862568,0.22423146473779385,0.10126582278481013,0.16636528028933092,0.27548209366391185,0.26170798898071623,0.4637281910009183
N6N,0.18,0.10400000000000001,0.064,0.0945945945945946,0.02702702702702703,0.0945945945945946,0.06756756756756757,0.0,0.20270270270270271,0.06756756756756757,0.08108108108108109,0.02702702702702703,0.0,34688.0,43671.0,0.06716417910447761,0.08955223880597014,45.6,51.0,671.0,0.9230769230769231,0.0,0.0,0.0,0.03076923076923077,0.0,0.03076923076923077,0.12121212121212122,0.13636363636363635,0.3939393939393939,0.12121212121212122,0.06060606060606061,0.16666666666666666,0.14516129032258066,0.16129032258064516,0.6935483870967742
N6P,0.23,0.055,0.12613636363636363,0.08854166666666667,0.03854166666666667,0.035416666666666666,0.103125,0.010416666666666666,0.07604166666666666,0.10729166666666666,0.14166666666666666,0.052083333333333336,0.0040253018976423235,48288.0,62830.0,0.039125431530494824,0.19735327963176064,40.9,42.3,8796.0,0.9068627450980392,0.049019607843137254,0.049019607843137254,0.011029411764705883,0.02696078431372549,0.0024509803921568627,0.006127450980392157,0.05392156862745098,0.15441176470588236,0.29901960784313725,0.24754901960784315,0.11519607843137254,0.1323529411764706,0.17907902217168845,0.23536100056850484,0.5855599772598067
N7A,0.3,0.125,0.015541740674955595,0.05181818181818182,0.031818181818181815,0.03636363636363636,0.1509090909090909,0.01090909090909091,0.06636363636363636,0.06636363636363636,0.12545454545454546,0.07818181818181819,0.0017346053772766695,33489.0,44133.0,0.07893589184474488,0.07980811164413432,47.4,52.0,11720.0,0.821917808219178,0.0505795574288725,0.0505795574288725,0.009483667017913594,0.07903055848261328,0.023182297154899896,0.015806111696522657,0.0779768177028451,0.1559536354056902,0.2792413066385669,0.2244467860906217,0.11696522655426765,0.1464699683877766,0.07948490230905861,0.13898756660746003,0.7815275310834814
N7G,0.21,0.107,0.01879155825383059,0.1569048898441698,0.037614185921547555,0.045137023105857065,0.11176786673831274,0.006985491671144546,0.08704997313272435,0.05642127888232133,0.1477700161203654,0.06233207952713595,0.008836944127708095,34367.0,41140.0,0.06063218390804598,0.05603448275862069,42.5,43.7,17880.0,0.8483929654335961,0.06852637962401456,0.06852637962401456,0.0030321406913280777,0.06064281382656155,0.010309278350515464,0.008489993935718617,0.07337780473013948,0.23104912067919953,0.2777440873256519,0.1637355973317162,0.08368708308065494,0.16919345057610674,0.14108123735183578,0.20005782017924256,0.6588609424689217
N7L,0.29,0.177,0.06633499170812604,0.09937106918238994,0.0310272536687631,0.04360587002096436,0.12368972746331237,0.022222222222222223,0.04947589098532495,0.06624737945492662,0.14255765199161424,0.07924528301886792,0.004691962464300286,31098.0,39430.0,0.1056674278596637,0.057712269047124766,44.2,46.2,24724.0,0.8412322274881516,0.07156398104265403,0.07156398104265403,0.015165876777251185,0.05023696682464455,0.01042654028436019,0.00995260663507109,0.055002370791844474,0.1721194879089616,0.27311522048364156,0.21289710763394973,0.112375533428165,0.17449027975343764,0.10138917686087498,0.1577856106157993,0.7408252125233258
N7M,0.26,0.19,0.06677866442671146,0.11125211505922165,0.03764805414551607,0.04230118443316413,0.12055837563451777,0.01649746192893401,0.06218274111675127,0.06472081218274112,0.13663282571912014,0.0706429780033841,0.00454451559595125,30967.0,39965.0,0.1259710266638673,0.07012387150955281,42.7,44.5,24479.0,0.8437963420662382,0.0731586752347998,0.0731586752347998,0.017795353435491844,0.04498269896193772,0.013346515076618883,0.007414730598121601,0.07707509881422925,0.1734189723320158,0.26383399209486164,0.19960474308300397,0.10375494071146245,0.18181818181818182,0.09220751942869145,0.1642512077294686,0.7437513127494224
N7S,0.26,0.114,0.08509465171843411,0.10247093023255814,0.0403343023255814,0.034156976744186045,0.13045058139534885,0.009811046511627907,0.07994186046511628,0.06613372093023256,0.13771802325581395,0.09484011627906977,0.005108556832694764,36977.0,53077.0,0.0778023598820059,0.11559734513274336,42.2,42.6,27879.0,0.8634854771784233,0.06390041493775933,0.06390041493775933,0.021576763485477178,0.03112033195020747,0.010788381742738589,0.00995850622406639,0.05972625466611364,0.17917876399834093,0.25715470759021153,0.213604313562837,0.11820821236001659,0.1721277478224803,0.14886969307112663,0.1814004778533358,0.6697298290755376
N7T,0.23,0.259,0.05570444104134763,0.09527590313616514,0.02540690750297737,0.04327113934100834,0.14132592298531163,0.009527590313616514,0.0889241762604208,0.040492258832870186,0.11036125446605796,0.11155220325526002,0.0026938618433711755,27153.0,38019.0,0.18497109826589594,0.05394990366088632,43.8,45.1,26347.0,0.7514231499051234,0.08918406072106262,0.08918406072106262,0.059297912713472484,0.07020872865275142,0.020398481973434534,0.010436432637571158,0.056925996204933584,0.18975332068311196,0.2642314990512334,0.17125237191650855,0.1062618595825427,0.2120493358633776,0.11751196172248804,0.150622009569378,0.7316746411483254
N7V,0.34,0.095,0.04647160068846816,0.09192200557103064,0.04085422469823584,0.028783658310120707,0.11606313834726091,0.005571030640668524,0.0882079851439183,0.0882079851439183,0.13649025069637882,0.07428040854224698,0.002109704641350211,39024.0,50707.0,0.060414026193493876,0.11913814955640051,47.1,50.5,11877.0,0.8727465535524921,0.06574761399787911,0.06574761399787911,0.016967126193001062,0.026511134676564158,0.010604453870625663,0.006362672322375398,0.053022269353128315,0.18133616118769882,0.28844114528101805,0.2163308589607635,0.088016967126193,0.17179215270413573,0.12908777969018934,0.17598967297762477,0.6944922547332186
N7W,0.5,0.057,0.04871794871794872,0.17567567567567569,0.05405405405405406,0.033783783783783786,0.13513513513513514,0.0,0.12162162162162163,0.0472972972972973,0.12837837837837837,0.033783783783783786,0.0,39552.0,57677.0,0.02610966057441253,0.1566579634464752,55.4,62.0,1935.0,0.8489208633093526,0.02158273381294964,0.02158273381294964,0.02877697841726619,0.050359712230215826,0.014388489208633094,0.02877697841726619,0.07913669064748201,0.17266187050359713,0.3237410071942446,0.20863309352517986,0.05755395683453238,0.1510791366906475,0.19487179487179487,0.2128205128205128,0.5923076923076923
N7X,0.37,0.032,0.03827751196172249,0.11,0.06,0.03,0.06,0.02,0.1,0.06,0.13,0.05,0.0,56736.0,78348.0,0.0182648401826484,0.3607305936073059,48.1,53.3,1094.0,0.9294117647058824,0.058823529411764705,0.058823529411764705,0.0,0.023529411764705882,0.0,0.0,0.08235294117647059,0.12941176470588237,0.32941176470588235,0.23529411764705882,0.12941176470588237,0.08235294117647059,0.20476190476190476,0.18095238095238095,0.6142857142857143
N8A,0.25,0.22,0.025182481751824817,0.17205169628432956,0.025848142164781908,0.050080775444264945,0.1122778675282714,0.012924071082390954,0.0654281098546042,0.051696284329563816,0.12116316639741519,0.07350565428109855,0.0018070112034694614,26563.0,34505.0,0.1701350857977364,0.040160642570281124,43.2,46.3,13975.0,0.8648905803996194,0.05423406279733587,0.05423406279733587,0.005708848715509039,0.05708848715509039,0.007611798287345386,0.010466222645099905,0.08277830637488107,0.21883920076117983,0.2274024738344434,0.17697431018078022,0.09324452901998097,0.20361560418648905,0.07989784750091207,0.13863553447646845,0.7811017876687341
N8H,0.24,0.163,0.12880032867707478,0.16946959896507116,0.05002156101768004,0.0513152220784821,0.10219922380336352,0.007330746011211729,0.07589478223372143,0.044415696420871065,0.0858128503665373,0.06813281586890901,0.0508274231678487,29777.0,39544.0,0.09800288243771875,0.05353098620547663,41.5,41.5,25905.0,0.8075601374570447,0.11143838978890526,0.11143838978890526,0.006381934216985763,0.050564555719194895,0.013254786450662739,0.011291114383897889,0.1211972522080471,0.21442590775269874,0.26005888125613347,0.14965652600588814,0.08047105004906771,0.1746810598626104,0.2898520953163517,0.29231717337715696,0.4176253081347576
N8M,0.28,0.095,0.018842530282637954,0.20293609671848015,0.027633851468048358,0.06476683937823834,0.1079447322970639,0.010362694300518135,0.07167530224525043,0.05267702936096719,0.12867012089810018,0.05699481865284974,0.0004562043795620438,36955.0,43085.0,0.06301369863013699,0.08036529680365297,42.2,44.1,11110.0,0.8904382470119522,0.05179282868525897,0.05179282868525897,0.00398406374501992,0.03884462151394422,0.00597609561752988,0.00796812749003984,0.07876370887337986,0.23230309072781655,0.24127617148554337,0.17048853439680958,0.07776669990029911,0.19940179461615154,0.07713004484304933,0.13542600896860987,0.7869955156950673
N8N,0.34,0.06,0.10326879033937122,0.20375439968713335,0.02698474775127102,0.030113414157215485,0.09112240907313257,0.010168165819319515,0.04575674618693782,0.09894407508799374,0.15017598748533437,0.06140007821666015,0.00709663953245669,42653.0,57919.0,0.03549060542797495,0.1837160751565762,43.3,46.3,24162.0,0.9228339350180506,0.044675090252707585,0.044675090252707585,0.004512635379061372,0.01759927797833935,0.007671480144404332,0.00315884476534296,0.053700361010830325,0.1796028880866426,0.25135379061371843,0.22653429602888087,0.10604693140794223,0.18276173285198555,0.18783840066638902,0.22657226155768428,0.585381091211995
