date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSS99_DOSES_Total_jour
2021-01-30,4965.00,8844.00,23880.00,13061.00,11219.00,57740.00,8457.00,5512.00,6672.00,4780.00,6336.00,10741.00,9645.00,11202.00,12568.00,34861.00,898.00,9063.00,240869.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,473.00,0.00,9.00,543.00,1.00,0.00,4.00,2.00,8.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,3.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4966.00,8844.00,23884.00,13063.00,11227.00,57768.00,8457.00,5512.00,6672.00,4780.00,6336.00,10741.00,9646.00,11205.00,12572.00,34873.00,898.00,9066.00,240943.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,473.00,0.00,9.00,543.00
2021-01-31,4965.00,8844.00,24260.00,13061.00,11219.00,57740.00,8457.00,5512.00,6672.00,5152.00,6336.00,10741.00,9645.00,11202.00,12568.00,34861.00,898.00,9072.00,241630.00,0.00,0.00,380.00,0.00,0.00,0.00,0.00,0.00,0.00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,761.00,1.00,0.00,4.00,2.00,8.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,3.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4966.00,8844.00,24264.00,13063.00,11227.00,57768.00,8457.00,5512.00,6672.00,5152.00,6336.00,10741.00,9646.00,11205.00,12572.00,34873.00,898.00,9075.00,241707.00,0.00,0.00,380.00,0.00,0.00,0.00,0.00,0.00,0.00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,764.00
2021-02-01,4965.00,8844.00,24564.00,13061.00,11219.00,57740.00,8458.00,5512.00,6672.00,5152.00,6336.00,10741.00,9645.00,11222.00,12570.00,34861.00,898.00,9124.00,242011.00,0.00,0.00,304.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,2.00,0.00,0.00,52.00,381.00,1.00,0.00,4.00,2.00,8.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,4.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,4966.00,8844.00,24568.00,13063.00,11227.00,57768.00,8458.00,5512.00,6672.00,5152.00,6336.00,10741.00,9646.00,11225.00,12574.00,34873.00,898.00,9128.00,242095.00,0.00,0.00,304.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,2.00,0.00,0.00,53.00,388.00
2021-02-02,4965.00,8844.00,24564.00,13062.00,11219.00,57802.00,8458.00,5512.00,6672.00,5152.00,6336.00,10741.00,9645.00,11233.00,12570.00,35342.00,918.00,9176.00,242641.00,0.00,0.00,0.00,1.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,481.00,20.00,52.00,630.00,1.00,0.00,4.00,2.00,8.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,9.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,13.00,4966.00,8844.00,24568.00,13064.00,11227.00,57830.00,8458.00,5512.00,6672.00,5152.00,6336.00,10741.00,9646.00,11236.00,12574.00,35354.00,918.00,9185.00,242738.00,0.00,0.00,0.00,1.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,481.00,20.00,57.00,643.00
2021-02-03,4965.00,8844.00,24564.00,13062.00,11219.00,60600.00,8458.00,5512.00,6672.00,5162.00,6337.00,10741.00,9645.00,11241.00,12570.00,35342.00,938.00,9206.00,245509.00,0.00,0.00,0.00,0.00,0.00,2798.00,0.00,0.00,0.00,10.00,1.00,0.00,0.00,8.00,0.00,0.00,20.00,30.00,2868.00,1.00,0.00,4.00,2.00,8.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,15.00,112.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,15.00,4966.00,8844.00,24568.00,13064.00,11227.00,60629.00,8458.00,5512.00,6672.00,5162.00,6337.00,10741.00,9646.00,11244.00,12574.00,35354.00,938.00,9221.00,245621.00,0.00,0.00,0.00,0.00,0.00,2799.00,0.00,0.00,0.00,10.00,1.00,0.00,0.00,8.00,0.00,0.00,20.00,36.00,2883.00
2021-02-04,4967.00,8844.00,24703.00,13083.00,11220.00,65213.00,8458.00,5513.00,6672.00,5184.00,6337.00,10741.00,9645.00,11241.00,12570.00,35342.00,1068.00,9235.00,250469.00,2.00,0.00,139.00,21.00,1.00,4613.00,0.00,1.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,29.00,4960.00,1.00,0.00,4.00,22.00,8.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,24.00,147.00,0.00,0.00,0.00,20.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,35.00,4968.00,8844.00,24707.00,13105.00,11228.00,65245.00,8458.00,5513.00,6672.00,5184.00,6337.00,10741.00,9646.00,11244.00,12574.00,35354.00,1068.00,9259.00,250616.00,2.00,0.00,139.00,41.00,1.00,4616.00,0.00,1.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,38.00,4995.00
2021-02-05,4967.00,8844.00,24827.00,13083.00,11226.00,69889.00,8458.00,5513.00,6672.00,5214.00,6337.00,10741.00,9647.00,11241.00,12570.00,35342.00,1128.00,9319.00,255468.00,0.00,0.00,124.00,0.00,6.00,4676.00,0.00,0.00,0.00,30.00,0.00,0.00,2.00,0.00,0.00,0.00,60.00,84.00,4999.00,1.00,0.00,4.00,22.00,8.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,26.00,156.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,4968.00,8844.00,24831.00,13105.00,11234.00,69926.00,8458.00,5513.00,6672.00,5214.00,6337.00,10741.00,9648.00,11244.00,12574.00,35354.00,1128.00,9345.00,255624.00,0.00,0.00,124.00,0.00,6.00,4681.00,0.00,0.00,0.00,30.00,0.00,0.00,2.00,0.00,0.00,0.00,60.00,86.00,5008.00
2021-02-06,4967.00,8844.00,25833.00,13083.00,11226.00,72001.00,8458.00,5513.00,6673.00,5244.00,6337.00,10741.00,9647.00,11271.00,12570.00,35342.00,1158.00,9319.00,258678.00,0.00,0.00,1006.00,0.00,0.00,2112.00,0.00,0.00,1.00,30.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,3210.00,1.00,0.00,4.00,22.00,8.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,26.00,162.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4968.00,8844.00,25837.00,13105.00,11234.00,72041.00,8458.00,5513.00,6673.00,5244.00,6337.00,10741.00,9648.00,11274.00,12574.00,35354.00,1158.00,9345.00,258840.00,0.00,0.00,1006.00,0.00,0.00,2115.00,0.00,0.00,1.00,30.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,3216.00
2021-02-07,5283.00,9370.00,26596.00,13083.00,11226.00,72685.00,8458.00,5513.00,6673.00,5244.00,6337.00,10741.00,9647.00,11281.00,12570.00,35342.00,1158.00,9319.00,260978.00,316.00,526.00,763.00,0.00,0.00,684.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,2300.00,2.00,0.00,4.00,22.00,8.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,0.00,26.00,169.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5285.00,9370.00,26600.00,13105.00,11234.00,72727.00,8458.00,5513.00,6673.00,5244.00,6337.00,10741.00,9648.00,11284.00,12574.00,35354.00,1158.00,9345.00,261147.00,317.00,526.00,763.00,0.00,0.00,686.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,2307.00
2021-02-08,5621.00,9729.00,26790.00,13083.00,11226.00,73984.00,8639.00,5613.00,6706.00,5274.00,7085.00,10741.00,9649.00,11281.00,12570.00,35342.00,1260.00,9338.00,264398.00,338.00,359.00,194.00,0.00,0.00,1299.00,181.00,100.00,33.00,30.00,748.00,0.00,2.00,0.00,0.00,0.00,102.00,19.00,3420.00,2.00,0.00,5.00,22.00,8.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,1.00,26.00,175.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,5623.00,9729.00,26795.00,13105.00,11234.00,74026.00,8639.00,5613.00,6706.00,5274.00,7085.00,10741.00,9650.00,11284.00,12574.00,35354.00,1261.00,9364.00,264573.00,338.00,359.00,195.00,0.00,0.00,1299.00,181.00,100.00,33.00,30.00,748.00,0.00,2.00,0.00,0.00,0.00,103.00,19.00,3426.00
2021-02-09,5955.00,9859.00,26928.00,13109.00,11226.00,74539.00,8778.00,6485.00,6838.00,5693.00,7564.00,10741.00,9649.00,11321.00,12570.00,35342.00,1444.00,9379.00,267904.00,334.00,130.00,138.00,26.00,0.00,555.00,139.00,872.00,132.00,419.00,479.00,0.00,0.00,40.00,0.00,0.00,184.00,41.00,3506.00,2.00,0.00,5.00,36.00,8.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,1.00,35.00,204.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,29.00,5957.00,9859.00,26933.00,13145.00,11234.00,74581.00,8778.00,6485.00,6838.00,5693.00,7564.00,10741.00,9650.00,11324.00,12574.00,35354.00,1445.00,9414.00,268108.00,334.00,130.00,138.00,40.00,0.00,555.00,139.00,872.00,132.00,419.00,479.00,0.00,0.00,40.00,0.00,0.00,184.00,50.00,3535.00
2021-02-10,6326.00,10181.00,26928.00,13109.00,11226.00,75828.00,8796.00,7340.00,8200.00,6012.00,7741.00,10741.00,9649.00,11382.00,12571.00,35342.00,2345.00,9415.00,273621.00,371.00,322.00,0.00,0.00,0.00,1289.00,18.00,855.00,1362.00,319.00,177.00,0.00,0.00,61.00,1.00,0.00,901.00,36.00,5717.00,2.00,0.00,5.00,36.00,8.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,2.00,50.00,226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,15.00,22.00,6328.00,10181.00,26933.00,13145.00,11234.00,75870.00,8796.00,7340.00,8200.00,6012.00,7741.00,10741.00,9650.00,11385.00,12575.00,35354.00,2347.00,9465.00,273847.00,371.00,322.00,0.00,0.00,0.00,1289.00,18.00,855.00,1362.00,319.00,177.00,0.00,0.00,61.00,1.00,0.00,902.00,51.00,5739.00
2021-02-11,6326.00,10181.00,28102.00,13655.00,11749.00,77791.00,9060.00,7951.00,10174.00,6493.00,7771.00,11192.00,9831.00,11828.00,12939.00,35433.00,2942.00,9438.00,283348.00,0.00,0.00,1174.00,546.00,523.00,1963.00,264.00,611.00,1974.00,481.00,30.00,451.00,182.00,446.00,368.00,91.00,597.00,23.00,9727.00,2.00,0.00,6.00,45.00,12.00,42.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,3.00,4.00,12.00,8.00,53.00,261.00,0.00,0.00,1.00,9.00,4.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,35.00,6328.00,10181.00,28108.00,13700.00,11761.00,77833.00,9060.00,7951.00,10182.00,6493.00,7771.00,11192.00,9832.00,11831.00,12943.00,35445.00,2950.00,9491.00,283609.00,0.00,0.00,1175.00,555.00,527.00,1963.00,264.00,611.00,1982.00,481.00,30.00,451.00,182.00,446.00,368.00,91.00,603.00,26.00,9762.00
2021-02-12,6326.00,10181.00,29139.00,14230.00,12194.00,79890.00,9378.00,8341.00,12019.00,6653.00,7870.00,11724.00,10320.00,12134.00,13582.00,36402.00,3113.00,9509.00,293499.00,0.00,0.00,1037.00,575.00,445.00,2099.00,318.00,390.00,1845.00,160.00,99.00,532.00,489.00,306.00,643.00,969.00,171.00,71.00,10151.00,2.00,0.00,6.00,47.00,13.00,46.00,0.00,0.00,13.00,0.00,0.00,0.00,2.00,3.00,7.00,12.00,8.00,67.00,292.00,0.00,0.00,0.00,2.00,1.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,14.00,31.00,6328.00,10181.00,29145.00,14277.00,12207.00,79936.00,9378.00,8341.00,12032.00,6653.00,7870.00,11724.00,10322.00,12137.00,13589.00,36414.00,3121.00,9576.00,293791.00,0.00,0.00,1037.00,577.00,446.00,2103.00,318.00,390.00,1850.00,160.00,99.00,532.00,490.00,306.00,646.00,969.00,171.00,85.00,10182.00
2021-02-13,6326.00,10181.00,29140.00,14230.00,12194.00,79991.00,9574.00,8341.00,12775.00,6803.00,7870.00,11724.00,10320.00,12412.00,13582.00,36403.00,3261.00,9509.00,295130.00,0.00,0.00,1.00,0.00,0.00,101.00,196.00,0.00,756.00,150.00,0.00,0.00,0.00,278.00,0.00,1.00,148.00,0.00,1631.00,2.00,0.00,6.00,47.00,13.00,47.00,0.00,0.00,13.00,0.00,0.00,0.00,2.00,3.00,7.00,12.00,8.00,67.00,295.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,6328.00,10181.00,29146.00,14277.00,12207.00,80038.00,9574.00,8341.00,12788.00,6803.00,7870.00,11724.00,10322.00,12415.00,13589.00,36415.00,3269.00,9576.00,295425.00,0.00,0.00,1.00,0.00,0.00,102.00,196.00,0.00,756.00,150.00,0.00,0.00,0.00,278.00,0.00,1.00,148.00,0.00,1634.00
2021-02-14,6326.00,10181.00,29140.00,14230.00,12194.00,80060.00,9803.00,8341.00,13379.00,6823.00,7870.00,11724.00,10320.00,12412.00,13582.00,36403.00,3261.00,9509.00,296052.00,0.00,0.00,0.00,0.00,0.00,69.00,229.00,0.00,604.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,922.00,2.00,0.00,6.00,47.00,13.00,47.00,0.00,0.00,13.00,0.00,0.00,0.00,2.00,3.00,7.00,12.00,8.00,67.00,296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6328.00,10181.00,29146.00,14277.00,12207.00,80107.00,9803.00,8341.00,13392.00,6823.00,7870.00,11724.00,10322.00,12415.00,13589.00,36415.00,3269.00,9576.00,296348.00,0.00,0.00,0.00,0.00,0.00,69.00,229.00,0.00,604.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,923.00
2021-02-15,6327.00,10181.00,29141.00,14251.00,12239.00,80981.00,9803.00,8515.00,14350.00,7120.00,7870.00,11724.00,10665.00,12412.00,13583.00,36403.00,3424.00,9528.00,299016.00,1.00,0.00,1.00,21.00,45.00,921.00,0.00,174.00,971.00,297.00,0.00,0.00,345.00,0.00,1.00,0.00,163.00,19.00,2964.00,2.00,0.00,6.00,47.00,13.00,48.00,0.00,0.00,13.00,0.00,0.00,0.00,3.00,3.00,7.00,13.00,10.00,98.00,332.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,31.00,36.00,6329.00,10181.00,29147.00,14298.00,12252.00,81029.00,9803.00,8515.00,14363.00,7120.00,7870.00,11724.00,10668.00,12415.00,13590.00,36416.00,3434.00,9626.00,299348.00,1.00,0.00,1.00,21.00,45.00,922.00,0.00,174.00,971.00,297.00,0.00,0.00,346.00,0.00,1.00,1.00,165.00,50.00,3000.00
2021-02-16,6327.00,10181.00,29141.00,14305.00,12239.00,81125.00,9803.00,8782.00,15475.00,7189.00,7870.00,11724.00,10665.00,12412.00,13583.00,36403.00,3592.00,9574.00,300889.00,0.00,0.00,0.00,54.00,0.00,144.00,0.00,267.00,1125.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00,46.00,1873.00,2.00,0.00,6.00,47.00,13.00,48.00,0.00,0.00,22.00,0.00,0.00,0.00,3.00,3.00,7.00,13.00,12.00,153.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,55.00,68.00,6329.00,10181.00,29147.00,14352.00,12252.00,81173.00,9803.00,8782.00,15497.00,7189.00,7870.00,11724.00,10668.00,12415.00,13590.00,36416.00,3604.00,9727.00,301289.00,0.00,0.00,0.00,54.00,0.00,144.00,0.00,267.00,1134.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,101.00,1941.00
2021-02-17,6327.00,10181.00,29141.00,14307.00,12249.00,81633.00,9982.00,8971.00,16200.00,7189.00,8229.00,11724.00,10730.00,12412.00,13965.00,36403.00,3660.00,9615.00,303419.00,0.00,0.00,0.00,2.00,10.00,508.00,179.00,189.00,725.00,0.00,359.00,0.00,65.00,0.00,382.00,0.00,68.00,41.00,2530.00,2.00,0.00,6.00,47.00,13.00,48.00,0.00,1.00,22.00,0.00,0.00,0.00,3.00,3.00,7.00,13.00,12.00,213.00,463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,63.00,6329.00,10181.00,29147.00,14354.00,12262.00,81681.00,9982.00,8972.00,16222.00,7189.00,8229.00,11724.00,10733.00,12415.00,13972.00,36416.00,3672.00,9828.00,303882.00,0.00,0.00,0.00,2.00,10.00,508.00,179.00,190.00,725.00,0.00,359.00,0.00,65.00,0.00,382.00,0.00,68.00,101.00,2593.00
2021-02-18,6327.00,10182.00,30819.00,14327.00,13631.00,84565.00,10562.00,9294.00,17143.00,7299.00,8454.00,11725.00,11414.00,13800.00,15067.00,36403.00,3917.00,9648.00,315084.00,0.00,1.00,1678.00,20.00,1382.00,2932.00,580.00,323.00,943.00,110.00,225.00,1.00,684.00,1388.00,1102.00,0.00,257.00,33.00,11665.00,2.00,0.00,6.00,47.00,18.00,51.00,0.00,1.00,22.00,0.00,0.00,0.00,3.00,6.00,8.00,13.00,13.00,262.00,527.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,49.00,64.00,6329.00,10182.00,30825.00,14374.00,13649.00,84616.00,10562.00,9295.00,17165.00,7299.00,8454.00,11725.00,11417.00,13806.00,15075.00,36416.00,3930.00,9910.00,315611.00,0.00,1.00,1678.00,20.00,1387.00,2935.00,580.00,323.00,943.00,110.00,225.00,1.00,684.00,1391.00,1103.00,0.00,258.00,82.00,11729.00
2021-02-19,6327.00,10907.00,32766.00,15892.00,15105.00,88961.00,11291.00,9578.00,17522.00,7464.00,9189.00,13091.00,12045.00,15194.00,16310.00,37443.00,4084.00,9670.00,333350.00,0.00,725.00,1947.00,1565.00,1474.00,4396.00,729.00,284.00,379.00,165.00,735.00,1366.00,631.00,1394.00,1243.00,1040.00,167.00,22.00,18266.00,2.00,0.00,6.00,47.00,24.00,51.00,1.00,1.00,22.00,0.00,1.00,0.00,3.00,6.00,9.00,14.00,16.00,281.00,559.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,3.00,19.00,32.00,6329.00,10907.00,32772.00,15939.00,15129.00,89012.00,11292.00,9579.00,17544.00,7464.00,9190.00,13091.00,12048.00,15200.00,16319.00,37457.00,4100.00,9951.00,333909.00,0.00,725.00,1947.00,1565.00,1480.00,4396.00,730.00,284.00,379.00,165.00,736.00,1366.00,631.00,1394.00,1244.00,1041.00,170.00,41.00,18298.00
2021-02-20,6327.00,11318.00,34606.00,17046.00,17072.00,91656.00,11807.00,9697.00,17585.00,7764.00,9771.00,14037.00,12212.00,16229.00,17155.00,39603.00,4114.00,9670.00,348180.00,0.00,411.00,1840.00,1154.00,1967.00,2695.00,516.00,119.00,63.00,300.00,582.00,946.00,167.00,1035.00,845.00,2160.00,30.00,0.00,14830.00,2.00,0.00,6.00,47.00,35.00,52.00,2.00,1.00,22.00,1.00,1.00,2.00,3.00,8.00,10.00,14.00,16.00,281.00,578.00,0.00,0.00,0.00,0.00,11.00,1.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,19.00,6329.00,11318.00,34612.00,17093.00,17107.00,91708.00,11809.00,9698.00,17607.00,7765.00,9772.00,14039.00,12215.00,16237.00,17165.00,39617.00,4130.00,9951.00,348758.00,0.00,411.00,1840.00,1154.00,1978.00,2696.00,517.00,119.00,63.00,301.00,582.00,948.00,167.00,1037.00,846.00,2160.00,30.00,0.00,14849.00
2021-02-21,7497.00,11318.00,36135.00,17274.00,18764.00,93655.00,12597.00,9697.00,17656.00,7764.00,9771.00,14441.00,12324.00,17205.00,17299.00,39603.00,4114.00,9670.00,357299.00,1170.00,0.00,1529.00,228.00,1692.00,1999.00,790.00,0.00,71.00,0.00,0.00,404.00,112.00,976.00,144.00,0.00,0.00,0.00,9119.00,2.00,0.00,6.00,47.00,42.00,52.00,4.00,1.00,22.00,1.00,1.00,2.00,3.00,8.00,10.00,14.00,16.00,281.00,587.00,0.00,0.00,0.00,0.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7499.00,11318.00,36141.00,17321.00,18806.00,93707.00,12601.00,9698.00,17678.00,7765.00,9772.00,14443.00,12327.00,17213.00,17309.00,39617.00,4130.00,9951.00,357886.00,1170.00,0.00,1529.00,228.00,1699.00,1999.00,792.00,0.00,71.00,0.00,0.00,404.00,112.00,976.00,144.00,0.00,0.00,0.00,9128.00
